Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
DALYs,Haiti,Both sexes,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,43.28420436,94.39278438,16.01119078
DALYs,Haiti,Male,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,99.81918235,232.0502286,32.98169012
DALYs,Haiti,Female,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,150.6675598,331.5301107,52.96019187
DALYs,Haiti,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,250.4867422,541.7445592,93.29964293
DALYs,Haiti,Male,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,14.85411584,34.53144873,4.908013011
DALYs,Haiti,Female,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,22.64753772,49.83382417,7.960691368
DALYs,Haiti,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,18.73122902,40.51129142,6.976884141
DALYs,Haiti,Male,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,61.15646877,162.2684455,16.30304194
DALYs,Haiti,Female,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,107.7163823,236.1823721,37.62913552
DALYs,Haiti,Both sexes,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,168.8728511,377.9640426,61.43328773
DALYs,Haiti,Male,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,10.04189906,26.64449703,2.676961322
DALYs,Haiti,Female,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,17.48681604,38.34215003,6.108762255
DALYs,Haiti,Both sexes,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,13.78554753,30.85422695,5.014965415
DALYs,Haiti,Male,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,69.42513702,183.4869598,18.87043113
DALYs,Haiti,Female,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,139.2303671,312.8080386,50.03676563
DALYs,Haiti,Both sexes,20-24 years,All causes,Ambient particulate matter pollution,Number,2019,208.6555041,465.4760269,76.06438392
DALYs,Haiti,Male,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,12.78929362,33.80142562,3.47625507
DALYs,Haiti,Female,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,24.34361227,54.69264907,8.748634708
DALYs,Haiti,Both sexes,20-24 years,All causes,Ambient particulate matter pollution,Rate,2019,18.71725965,41.7551202,6.823289086
DALYs,Haiti,Male,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,453.3049283,1022.196403,144.3331825
DALYs,Haiti,Female,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,666.8229558,1412.742303,239.1057607
DALYs,Haiti,Both sexes,25-29 years,All causes,Ambient particulate matter pollution,Number,2019,1120.127884,2322.27101,407.134745
DALYs,Haiti,Male,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,88.2154897,198.9247208,28.08798577
DALYs,Haiti,Female,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,117.3169954,248.5497549,42.06689224
DALYs,Haiti,Both sexes,25-29 years,All causes,Ambient particulate matter pollution,Rate,2019,103.4994336,214.5770475,37.61911126
DALYs,Haiti,Male,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,749.8321628,1631.162715,252.4348026
DALYs,Haiti,Female,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,905.292652,1867.937823,320.1865684
DALYs,Haiti,Both sexes,30-34 years,All causes,Ambient particulate matter pollution,Number,2019,1655.124815,3482.226611,590.5136959
DALYs,Haiti,Male,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,158.6819365,345.1919926,53.42107915
DALYs,Haiti,Female,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,166.0017011,342.5200188,58.71197
DALYs,Haiti,Both sexes,30-34 years,All causes,Ambient particulate matter pollution,Rate,2019,162.6036245,342.1027003,58.01355067
DALYs,Haiti,Male,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,1067.266323,2277.576443,361.526539
DALYs,Haiti,Female,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,1144.235485,2488.865151,428.2136581
DALYs,Haiti,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,2211.501808,4596.885923,806.2824171
DALYs,Haiti,Male,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,266.5138696,568.7481168,90.27909418
DALYs,Haiti,Female,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,241.0654168,524.349509,90.21526189
DALYs,Haiti,Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,252.7107183,525.2911571,92.13476925
DALYs,Haiti,Male,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,1584.250403,3404.362807,542.0918354
DALYs,Haiti,Female,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,1469.496752,3101.836649,519.3164386
DALYs,Haiti,Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,3053.747155,6531.712991,1114.728738
DALYs,Haiti,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,3477.343181,6810.60093,1456.059331
DALYs,Antigua and Barbuda,Male,<1 year,All causes,Ambient particulate matter pollution,Number,2019,17.19971978,41.10860605,2.290495876
DALYs,Antigua and Barbuda,Female,<1 year,All causes,Ambient particulate matter pollution,Number,2019,12.0901632,28.93808021,2.236408559
DALYs,Antigua and Barbuda,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Number,2019,29.28988297,58.90128508,8.491528501
DALYs,Antigua and Barbuda,Male,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,3422.546098,8180.13904,455.7822933
DALYs,Antigua and Barbuda,Female,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,2488.840562,5957.096414,460.3795866
DALYs,Antigua and Barbuda,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,2963.613462,5959.758921,859.1911479
DALYs,Antigua and Barbuda,Male,80-84,All causes,Ambient particulate matter pollution,Number,2019,25.64209902,43.38830876,9.859163806
DALYs,Antigua and Barbuda,Female,80-84,All causes,Ambient particulate matter pollution,Number,2019,29.21894775,48.98569804,11.43502076
DALYs,Antigua and Barbuda,Both sexes,80-84,All causes,Ambient particulate matter pollution,Number,2019,54.86104677,92.37245414,21.39097088
DALYs,Antigua and Barbuda,Male,80-84,All causes,Ambient particulate matter pollution,Rate,2019,6747.52563,11417.30734,2594.364854
DALYs,Antigua and Barbuda,Female,80-84,All causes,Ambient particulate matter pollution,Rate,2019,5931.588046,9944.334185,2321.364652
DALYs,Antigua and Barbuda,Both sexes,80-84,All causes,Ambient particulate matter pollution,Rate,2019,6286.924811,10585.62875,2451.346329
DALYs,Antigua and Barbuda,Male,85-89,All causes,Ambient particulate matter pollution,Number,2019,11.41634394,19.65882596,4.445855891
DALYs,Antigua and Barbuda,Female,85-89,All causes,Ambient particulate matter pollution,Number,2019,17.92698167,30.94192392,7.003186379
DALYs,Antigua and Barbuda,Both sexes,85-89,All causes,Ambient particulate matter pollution,Number,2019,29.3433256,50.87666586,11.42360682
DALYs,Antigua and Barbuda,Male,85-89,All causes,Ambient particulate matter pollution,Rate,2019,6677.921108,11499.31095,2600.576425
DALYs,Antigua and Barbuda,Female,85-89,All causes,Ambient particulate matter pollution,Rate,2019,6370.583784,10995.61111,2488.672461
DALYs,Haiti,Male,95+ years,All causes,Ambient particulate matter pollution,Number,2019,22.0038379,44.01516423,9.100028111
DALYs,Haiti,Female,95+ years,All causes,Ambient particulate matter pollution,Number,2019,20.67991498,41.16534397,8.359939654
DALYs,Haiti,Both sexes,95+ years,All causes,Ambient particulate matter pollution,Number,2019,42.68375288,83.59888337,17.87286253
DALYs,Haiti,Male,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,4178.797574,8359.017293,1728.206487
DALYs,Haiti,Female,95+ years,All causes,Ambient particulate matter pollution,Rate,2019,2950.384657,5873.022175,1192.704985
DALYs,Argentina,Male,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,305.0959229,539.0707175,147.3933667
DALYs,Argentina,Female,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,271.1550308,480.8882388,134.4916273
DALYs,Argentina,Both sexes,1-4 years,All causes,Ambient particulate matter pollution,Number,2019,576.2509536,1030.375134,279.8522821
DALYs,Argentina,Male,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,21.53666429,38.05290141,10.40447026
DALYs,Argentina,Female,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,19.85026397,35.20406187,9.845638106
DALYs,Argentina,Both sexes,1-4 years,All causes,Ambient particulate matter pollution,Rate,2019,20.708807,37.02872794,10.0570886
DALYs,Argentina,Male,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,105.7878932,190.6139349,51.35838232
DALYs,Argentina,Female,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,106.5105193,193.0555712,50.67529981
DALYs,Argentina,Both sexes,5-9 years,All causes,Ambient particulate matter pollution,Number,2019,212.2984125,381.7849249,103.0017151
DALYs,Argentina,Male,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,5.725867799,10.31715595,2.779820058
DALYs,Argentina,Female,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,5.967475499,10.81634377,2.839190083
DALYs,Argentina,Both sexes,5-9 years,All causes,Ambient particulate matter pollution,Rate,2019,5.84458665,10.5105594,2.835642727
DALYs,Argentina,Male,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,100.7465788,178.2604274,49.22351665
DALYs,Argentina,Female,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,98.30071077,174.0750476,45.13893192
DALYs,Argentina,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Number,2019,199.0472896,351.5664656,94.39370327
DALYs,Argentina,Male,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,5.703902094,10.09245214,2.786855127
DALYs,Argentina,Female,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,5.744222959,10.17211246,2.637703095
DALYs,Argentina,Both sexes,10-14 years,All causes,Ambient particulate matter pollution,Rate,2019,5.723743805,10.10953921,2.714356852
DALYs,Argentina,Male,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,225.2354984,412.8763339,107.9916131
DALYs,Argentina,Female,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,177.5121422,323.7543148,82.01955389
DALYs,Argentina,Both sexes,15-19 years,All causes,Ambient particulate matter pollution,Number,2019,402.7476406,736.149239,190.7490671
DALYs,Argentina,Male,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,12.45431442,22.82984572,5.971356707
DALYs,Argentina,Female,15-19 years,All causes,Ambient particulate matter pollution,Rate,2019,10.03596735,18.30403088,4.637122591
DALYs,Bolivia (Plurinational State of),Male,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,1404.765003,2309.117534,711.067749
DALYs,Bolivia (Plurinational State of),Female,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,1287.142287,2139.382411,667.9331481
DALYs,Bolivia (Plurinational State of),Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Number,2019,2691.90729,4242.926774,1399.011725
DALYs,Bolivia (Plurinational State of),Male,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,357.0703696,586.9433316,180.7428455
DALYs,Bolivia (Plurinational State of),Female,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,323.6814874,537.9968383,167.9671292
DALYs,Bolivia (Plurinational State of),Both sexes,35-39 years,All causes,Ambient particulate matter pollution,Rate,2019,340.2863857,536.3521328,176.8503117
DALYs,Bolivia (Plurinational State of),Male,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,1986.400049,3173.969914,1084.324453
DALYs,Bolivia (Plurinational State of),Female,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,1782.806809,2933.867468,949.9811082
DALYs,Bolivia (Plurinational State of),Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Number,2019,3769.206858,5886.828836,2074.226874
DALYs,Bolivia (Plurinational State of),Male,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,574.6179436,918.1534536,313.6690859
DALYs,Bolivia (Plurinational State of),Female,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,508.6605716,837.0748281,271.043352
DALYs,Bolivia (Plurinational State of),Both sexes,40-44 years,All causes,Ambient particulate matter pollution,Rate,2019,541.4118825,845.5887941,297.9436042
DALYs,Bolivia (Plurinational State of),Male,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,2755.655607,4386.996332,1541.184244
DALYs,Bolivia (Plurinational State of),Female,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,2479.43712,4079.046318,1369.537789
DALYs,Bolivia (Plurinational State of),Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Number,2019,5235.092726,8047.180641,2980.333083
DALYs,Bolivia (Plurinational State of),Male,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,957.865456,1524.919236,535.7154011
DALYs,Bolivia (Plurinational State of),Female,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,856.111101,1408.431295,472.8801127
DALYs,Bolivia (Plurinational State of),Both sexes,45-49 years,All causes,Ambient particulate matter pollution,Rate,2019,906.8182642,1393.925717,516.2507359
DALYs,Haiti,Male,<1 year,All causes,Ambient particulate matter pollution,Number,2019,13547.50297,27650.91155,5276.834122
DALYs,Haiti,Female,<1 year,All causes,Ambient particulate matter pollution,Number,2019,10441.9916,21048.3683,3958.020775
DALYs,Haiti,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Number,2019,23989.49457,48184.38048,9565.932321
DALYs,Haiti,Male,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,8440.682581,17227.71849,3287.696777
DALYs,Haiti,Female,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,6677.555847,13460.23442,2531.117221
DALYs,Haiti,Both sexes,<1 year,All causes,Ambient particulate matter pollution,Rate,2019,7570.603469,15206.02432,3018.816432
DALYs,Haiti,Male,80-84,All causes,Ambient particulate matter pollution,Number,2019,880.4234919,1737.509967,344.0965115
DALYs,Haiti,Female,80-84,All causes,Ambient particulate matter pollution,Number,2019,834.0882331,1678.889821,332.9128289
DALYs,Haiti,Both sexes,80-84,All causes,Ambient particulate matter pollution,Number,2019,1714.511725,3374.44472,693.3676592
DALYs,Haiti,Male,80-84,All causes,Ambient particulate matter pollution,Rate,2019,4002.24627,7898.406675,1564.200629
DALYs,Haiti,Female,80-84,All causes,Ambient particulate matter pollution,Rate,2019,3300.924169,6644.246694,1317.510497
DALYs,Haiti,Both sexes,80-84,All causes,Ambient particulate matter pollution,Rate,2019,3627.325077,7139.18008,1466.930707
DALYs,Haiti,Male,85-89,All causes,Ambient particulate matter pollution,Number,2019,388.4605273,773.1328875,153.3931078
DALYs,Haiti,Female,85-89,All causes,Ambient particulate matter pollution,Number,2019,330.0647997,633.6106534,133.4244558
DALYs,Haiti,Both sexes,85-89,All causes,Ambient particulate matter pollution,Number,2019,718.5253271,1382.462457,297.9001646
DALYs,Haiti,Male,85-89,All causes,Ambient particulate matter pollution,Rate,2019,4043.597848,8047.763569,1596.713171
DALYs,Haiti,Female,85-89,All causes,Ambient particulate matter pollution,Rate,2019,3191.636031,6126.841132,1290.177871
